Journal number,Date,Ledger account,Amount,Created date and time
GJT-055410,2020-06-30 00:00:00,921000,5765.0,2020-09-16 11:28:46
GJT-055410,2020-06-30 00:00:00,921000,15261.5,2020-09-16 11:28:46
GJT-055410,2020-06-30 00:00:00,921000,23636.0,2020-09-16 11:28:46
GJT-055410,2020-06-30 00:00:00,921000,1646.0,2020-09-16 11:28:46
GJT-055410,2020-06-30 00:00:00,921000,8306.0,2020-09-16 11:28:46
GJT-055410,2020-06-30 00:00:00,921000,8621.0,2020-09-16 11:28:46
GJT-055410,2020-06-30 00:00:00,921000,5579.0,2020-09-16 11:28:46
GJT-055410,2020-06-30 00:00:00,921000,6762.0,2020-09-16 11:28:46
GJT-055410,2020-06-30 00:00:00,921000,5024.0,2020-09-16 11:28:46
GJT-055410,2020-06-30 00:00:00,921000,33383.0,2020-09-16 11:28:46
GJT-055410,2020-06-30 00:00:00,921000,1582.0,2020-09-16 11:28:46
GJT-055410,2020-06-30 00:00:00,921000,15261.5,2020-09-16 11:28:46
GJT-055410,2020-06-30 00:00:00,921000,3174.0,2020-09-16 11:28:46
GJT-055410,2020-06-30 00:00:00,921000,73565.0,2020-09-16 11:28:46
GJT-055408,2020-06-30 00:00:00,851000,38241.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,532200,17809.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,851000,10328.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,851000,12413.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,851000,17809.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,851000,12102.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,851000,10902.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,851000,22760.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,851000,13180.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,851000,38718.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,851000,18617.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,851000,20466.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,851000,14416.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,851000,16252.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,851000,20186.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,851000,37063.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,851000,18425.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,851000,15672.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,851000,15815.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,851000,14142.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,851000,29905.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,851000,29647.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,851000,12295.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,851000,13526.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,851000,4511.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,851000,20587.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,851000,23838.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,851000,18377.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,851000,12058.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,851000,28519.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,532200,239700.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,532200,4952.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,532200,64312.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,532200,37232.0,2020-09-16 11:28:43
GJT-055408,2020-06-30 00:00:00,532200,-924775.0,2020-09-16 11:28:43
GJT-054293,2020-06-30 00:00:00,155555,8547.53,2020-09-04 13:10:26
GJT-054293,2020-06-30 00:00:00,166666,-924774.52,2020-09-04 13:10:26
GJT-054293,2020-06-30 00:00:00,282000,743469.64,2020-09-04 13:10:26
GJT-054293,2020-06-30 00:00:00,621000,-1118807.15,2020-09-04 13:10:26
GJT-054293,2020-06-30 00:00:00,851000,924774.52,2020-09-04 13:10:26
GJT-054293,2020-06-30 00:00:00,921000,366789.98,2020-09-04 13:10:26
GJT-048705,2020-06-30 00:00:00,500000,-3401303.0,2020-08-06 10:45:46
GJT-048705,2020-06-30 00:00:00,700000,3401303.0,2020-08-06 10:45:46
GJT-043624,2020-06-30 00:00:00,127002,-9578258.48,2020-07-13 13:26:26
GJT-043624,2020-06-30 00:00:00,500000,9578258.48,2020-07-13 13:26:26
GJT-043623,2020-06-30 00:00:00,127001,-5922936.0,2020-07-13 13:26:26
GJT-043623,2020-06-30 00:00:00,127002,5922936.0,2020-07-13 13:26:26
GJT-043622,2020-06-30 00:00:00,127001,3655655.73,2020-07-13 13:26:26
GJT-043622,2020-06-30 00:00:00,127002,-3655655.73,2020-07-13 13:26:26
GJT-043621,2020-06-30 00:00:00,127001,4748514.31,2020-07-13 13:26:26
GJT-043621,2020-06-30 00:00:00,700000,-4748514.31,2020-07-13 13:26:26
GJT-043526,2020-06-30 00:00:00,999999,-469704.0,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,-27101.0,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,-85087.0,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,-53883.0,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,-21192.0,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,-130073.0,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,-67375.0,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,-25159.0,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,-10000.0,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,-63605.0,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,-4459.12,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,-919.0,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,-499.0,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,-405.0,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,-527.0,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,-218.0,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,-511.0,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,-3170.0,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,34424.54,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,34424.54,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,34424.54,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,34424.54,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,34424.54,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,34424.54,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,34424.54,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,34424.54,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,34424.54,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,34424.54,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,34424.54,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,34424.54,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,34424.54,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,34424.54,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,34424.54,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,34424.54,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,34424.54,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,34424.54,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,34424.54,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,34424.54,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,34424.54,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,34424.54,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,34424.54,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,34424.54,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,34424.54,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,34424.54,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,34424.54,2020-07-10 15:16:55
GJT-043526,2020-06-30 00:00:00,999999,34424.54,2020-07-10 15:16:55
GJT-043524,2020-06-30 00:00:00,120000,-176964.39,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,120000,396733.22,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,122510,308619.37,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,120002,169441.22,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,123000,699438.49,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,555555,-254160.24,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,599000,34112.18,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,599000,34296.88,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,599000,95642.75,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,599000,138166.56,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,599000,159070.92,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,599000,123200.44,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,599000,106048.8,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,599000,178787.44,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,599000,82180.21,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,599000,105372.98,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,599000,80342.86,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,599000,100056.68,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,599000,105970.62,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,599000,53527.19,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,599000,52068.09,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,599000,134773.93,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,599000,81547.48,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,599000,141384.37,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,599000,98305.78,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,599000,42519.3,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,599000,47999.56,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,599000,190900.24,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,599000,31766.5,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,599000,64545.21,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,599000,89813.85,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,599000,86960.51,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,599000,67337.28,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,599000,106931.48,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,590000,-409213.0,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,590000,-1769160.76,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,590000,-653885.0,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,590000,-24988.0,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,590000,-195106.0,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,590000,-1174.0,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,590000,-232229.0,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,590000,-6962.0,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,590000,-83835.0,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,590000,-9582.0,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,590000,2649.0,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,590000,-365083.0,2020-07-10 12:40:42
GJT-043524,2020-06-30 00:00:00,590000,-28169.0,2020-07-10 12:40:42
GJT-043473,2020-06-30 00:00:00,120000,-246573.01,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,120000,200829.47,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,122510,-243705.35,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,120002,-167780.11,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,123000,-694403.45,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,599000,-34001.77,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,599000,-34185.86,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,599000,-95333.17,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,599000,-137719.34,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,599000,-158556.04,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,599000,-122801.66,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,599000,-105705.54,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,599000,-178208.74,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,599000,-81914.21,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,599000,-105031.91,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,599000,-80082.81,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,599000,-99732.82,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,599000,-105627.61,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,599000,-53353.94,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,599000,-51899.56,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,599000,-134337.69,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,599000,-81283.53,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,599000,-140926.73,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,599000,-97987.58,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,599000,-42381.67,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,599000,-47844.2,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,599000,-190282.34,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,599000,-31663.68,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,599000,-64336.29,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,599000,-89523.14,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,599000,-86679.04,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,599000,-67119.32,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,599000,-106585.36,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,590000,409213.0,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,590000,1769161.0,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,590000,195106.0,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,590000,24988.0,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,590000,653885.0,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,590000,1174.0,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,590000,232229.0,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,590000,6962.0,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,590000,83835.0,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,590000,9582.0,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,590000,-2649.0,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,590000,365083.0,2020-07-10 11:38:51
GJT-043473,2020-06-30 00:00:00,590000,28169.0,2020-07-10 11:38:51
GJT-043345,2020-06-30 00:00:00,120000,246573.01,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,120000,-200829.47,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,122510,243705.35,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,120002,167780.11,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,123000,694403.45,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,599000,34001.77,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,599000,34185.86,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,599000,95333.17,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,599000,137719.34,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,599000,158556.04,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,599000,122801.66,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,599000,105705.54,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,599000,178208.74,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,599000,81914.21,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,599000,105031.91,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,599000,80082.81,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,599000,99732.82,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,599000,105627.61,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,599000,53353.94,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,599000,51899.56,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,599000,134337.69,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,599000,81283.53,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,599000,140926.73,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,599000,97987.58,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,599000,42381.67,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,599000,47844.2,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,599000,190282.34,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,599000,31663.68,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,599000,64336.29,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,599000,89523.14,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,599000,86679.04,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,599000,67119.32,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,599000,106585.36,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,590000,-409213.0,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,590000,-1769161.0,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,590000,-195106.0,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,590000,-24988.0,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,590000,-653885.0,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,590000,-1174.0,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,590000,-232229.0,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,590000,-6962.0,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,590000,-83835.0,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,590000,-9582.0,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,590000,2649.0,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,590000,-365083.0,2020-07-09 10:28:59
GJT-043345,2020-06-30 00:00:00,590000,-28169.0,2020-07-09 10:28:59
GJT-043344,2020-06-30 00:00:00,642000,-4568.0,2020-07-08 18:33:37
GJT-043344,2020-06-30 00:00:00,532000,4568.0,2020-07-08 18:33:37
GJT-043343,2020-06-30 00:00:00,270000,10000.73,2020-07-08 17:23:53
GJT-043343,2020-06-30 00:00:00,280000,-10000.73,2020-07-08 17:23:53
GJT-043298,2020-06-30 00:00:00,201000,25000.0,2020-07-08 16:04:05
GJT-043298,2020-06-30 00:00:00,632000,-25000.0,2020-07-08 16:04:05
GJT-043297,2020-06-30 00:00:00,532100,536.47,2020-07-08 14:57:06
GJT-043297,2020-06-30 00:00:00,850000,-536.47,2020-07-08 14:57:06
GJT-043296,2020-06-30 00:00:00,532100,-1958.16,2020-07-08 14:57:06
GJT-043296,2020-06-30 00:00:00,850000,1958.16,2020-07-08 14:57:06
GJT-043295,2020-06-30 00:00:00,532100,-573.7,2020-07-08 14:57:06
GJT-043295,2020-06-30 00:00:00,850000,573.7,2020-07-08 14:57:06
GJT-043294,2020-06-30 00:00:00,532100,263.14,2020-07-08 14:57:06
GJT-043294,2020-06-30 00:00:00,850000,-263.14,2020-07-08 14:57:06
GJT-043293,2020-06-30 00:00:00,532100,-525.2,2020-07-08 14:57:06
GJT-043293,2020-06-30 00:00:00,850000,525.2,2020-07-08 14:57:06
GJT-043292,2020-06-30 00:00:00,850000,-196.79,2020-07-08 14:57:06
GJT-043292,2020-06-30 00:00:00,532100,196.79,2020-07-08 14:57:06
GJT-043291,2020-06-30 00:00:00,850000,3480.5,2020-07-08 14:57:06
GJT-043291,2020-06-30 00:00:00,532100,-3480.5,2020-07-08 14:57:06
GJT-043290,2020-06-30 00:00:00,850000,23.04,2020-07-08 12:41:12
GJT-043290,2020-06-30 00:00:00,850000,-23.04,2020-07-08 12:41:12
GJT-043289,2020-06-30 00:00:00,270000,-2456.0,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,280000,63509.0,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,621000,253.6,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,621000,-628.46,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,621000,-473.46,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,621000,-583.0,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,621000,141.67,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,530000,1715.99,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,530000,1052.44,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,621000,-210.01,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,621000,-319.49,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,621000,-253.57,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,621000,-523.66,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,621000,20.73,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,621000,-52.23,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,621000,840.31,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,621000,-261.3,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,530000,1209.84,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,621000,166.67,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,621000,-266.13,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,621000,-451.15,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,621000,-473.03,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,621000,-289.53,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,621000,247.23,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,621000,-587.99,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,621000,327.02,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,621000,-535.53,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,621000,-464.97,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,621000,55.68,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,621000,-242.09,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,530000,185.61,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,621000,-488.81,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,621000,-318.52,2020-07-08 12:33:42
GJT-043289,2020-06-30 00:00:00,621000,30.25,2020-07-08 12:33:42
