Journal number,Date,Ledger account,Amount,Created date and time
GJT-028647,2020-03-31 00:00:00,251011,-284500.0,2020-04-14 20:26:52
GJT-028647,2020-03-31 00:00:00,202001,284500.0,2020-04-14 20:26:52
GJT-028633,2020-03-31 00:00:00,127002,-21083573.42,2020-04-13 19:26:29
GJT-028633,2020-03-31 00:00:00,500000,21083573.42,2020-04-13 19:26:29
GJT-028632,2020-03-31 00:00:00,127001,-15923975.51,2020-04-13 19:26:29
GJT-028632,2020-03-31 00:00:00,127002,15923975.51,2020-04-13 19:26:29
GJT-028631,2020-03-31 00:00:00,127001,20288015.55,2020-04-13 19:26:29
GJT-028631,2020-03-31 00:00:00,700000,-20288015.55,2020-04-13 19:26:29
GJT-028310,2020-03-31 00:00:00,999999,-1178324.0,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,-63789.0,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,-71981.0,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,-55151.0,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,-23407.0,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,-177334.0,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,-66429.0,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,-354347.0,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,-10585.0,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,-129470.0,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,-2671.0,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,-5779.0,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,-231.0,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,-320.0,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,-3870.0,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,-2.0,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,-976.0,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,-2102.0,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,76670.29,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,76670.29,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,76670.29,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,76670.29,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,76670.29,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,76670.29,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,76670.29,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,76670.29,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,76670.29,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,76670.29,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,76670.29,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,76670.29,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,76670.29,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,76670.29,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,76670.29,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,76670.29,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,76670.28,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,76670.28,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,76670.28,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,76670.28,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,76670.28,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,76670.28,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,76670.28,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,76670.28,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,76670.28,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,76670.28,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,76670.28,2020-04-10 11:02:50
GJT-028310,2020-03-31 00:00:00,999999,76670.28,2020-04-10 11:02:50
GJT-028309,2020-03-31 00:00:00,531350,80.0,2020-04-10 10:54:46
GJT-028309,2020-03-31 00:00:00,621400,-80.0,2020-04-10 10:54:46
GJT-028308,2020-03-31 00:00:00,150000,34722.0,2020-04-09 17:52:46
GJT-028308,2020-03-31 00:00:00,154000,-34722.0,2020-04-09 17:52:46
GJT-028307,2020-03-31 00:00:00,532000,9.66,2020-04-09 17:52:46
GJT-028307,2020-03-31 00:00:00,521300,-9.66,2020-04-09 17:52:46
GJT-028306,2020-03-31 00:00:00,621600,17.99,2020-04-09 17:52:46
GJT-028306,2020-03-31 00:00:00,580000,-17.99,2020-04-09 17:52:46
GJT-028305,2020-03-31 00:00:00,120000,396180.33,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,120000,-859693.0,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,172.95,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-11798.91,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-930.67,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-5823.75,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,2599.82,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-24207.21,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-2354.82,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-27170.27,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,903.72,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-32835.91,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-1822.62,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-28435.41,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-23906.74,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-358.76,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-32872.42,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,2544.08,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-13268.12,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,386.85,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-14430.74,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-484.2,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-11574.85,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-612.59,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-7942.02,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,1818.26,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-19573.59,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,1768.19,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-5981.82,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,36399.85,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-52939.04,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,2936.43,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-28962.61,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,1746.68,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-12926.93,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-18979.38,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-1936.54,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-17025.71,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-2468.13,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-11105.18,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-41012.98,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,35342.09,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,3319.84,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-38613.9,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-947.93,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-2882.71,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,1936.07,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-9939.43,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,122510,1394768.28,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,120002,169486.37,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,3721.19,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-13252.99,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,4921.08,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-18346.6,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,120002,461618.18,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,43812.83,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,13.04,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,59056.07,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,-11.27,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,64614.1,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,-86.88,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,590000,395392.8,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,590000,25829.93,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,590000,54633.76,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,590000,-364563.0,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,590000,-1611532.0,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,590000,-65758.0,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,590000,-338560.0,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,590000,-536437.0,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,590000,-200027.0,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,33342.06,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,-82.04,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,32264.28,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,0.39,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,83888.68,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,-137.54,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,89999.18,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,-6.03,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,97716.84,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,-102.57,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,86115.43,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,-385.36,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,74542.13,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,113021.87,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,-304.85,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,58933.4,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,33.62,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,49802.63,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,-150.53,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,68802.21,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,-57.31,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,66992.89,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,37.04,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,77299.86,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,-49.84,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,40721.58,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,-27.93,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,53148.34,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,-209.3,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,84551.94,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,-538.57,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,49339.49,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,-69.11,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,88761.11,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,-166.66,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,65097.25,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,-82.1,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,39478.37,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,59.52,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,29265.54,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,-537.8,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,122604.97,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,-322.77,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,22468.61,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,590000,-7555.0,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,40317.32,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,-75.61,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,71254.41,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,599000,-12.15,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,590000,-33779.0,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-5202.07,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-30528.29,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-3949.56,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,123000,-9524.13,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,590000,-134430.0,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,590000,-14990.0,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,590000,-4145.0,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,590000,-35969.0,2020-04-09 17:20:02
GJT-028305,2020-03-31 00:00:00,590000,-8000.0,2020-04-09 17:20:02
GJT-028304,2020-03-31 00:00:00,131000,-105507.54,2020-04-09 16:03:19
GJT-028304,2020-03-31 00:00:00,130000,105507.54,2020-04-09 16:03:19
GJT-028303,2020-03-31 00:00:00,652500,654.45,2020-04-09 16:03:18
GJT-028303,2020-03-31 00:00:00,652000,-654.45,2020-04-09 16:03:18
GJT-028302,2020-03-31 00:00:00,652500,103.67,2020-04-09 16:03:18
GJT-028302,2020-03-31 00:00:00,652500,3049.49,2020-04-09 16:03:18
GJT-028302,2020-03-31 00:00:00,652000,-3049.49,2020-04-09 16:03:18
GJT-028302,2020-03-31 00:00:00,652000,-103.67,2020-04-09 16:03:18
GJT-028301,2020-03-31 00:00:00,130000,1000.0,2020-04-09 16:03:18
GJT-028301,2020-03-31 00:00:00,651510,-1000.0,2020-04-09 16:03:18
GJT-028300,2020-03-31 00:00:00,504000,203.0,2020-04-09 16:03:18
GJT-028300,2020-03-31 00:00:00,651510,-203.0,2020-04-09 16:03:18
GJT-028299,2020-03-31 00:00:00,504000,5796.05,2020-04-09 16:03:18
GJT-028299,2020-03-31 00:00:00,651510,-5796.05,2020-04-09 16:03:18
GJT-028298,2020-03-31 00:00:00,651500,-338.9,2020-04-09 16:03:18
GJT-028298,2020-03-31 00:00:00,652500,338.9,2020-04-09 16:03:18
GJT-028298,2020-03-31 00:00:00,652500,2591.57,2020-04-09 16:03:18
GJT-028298,2020-03-31 00:00:00,652500,55.06,2020-04-09 16:03:18
GJT-028298,2020-03-31 00:00:00,651500,-2591.57,2020-04-09 16:03:18
GJT-028298,2020-03-31 00:00:00,651500,-55.06,2020-04-09 16:03:18
GJT-028297,2020-03-31 00:00:00,130000,3000.0,2020-04-09 16:03:17
GJT-028297,2020-03-31 00:00:00,552000,-3000.0,2020-04-09 16:03:17
GJT-028296,2020-03-31 00:00:00,131000,105507.54,2020-04-08 18:31:29
GJT-028296,2020-03-31 00:00:00,251011,-105507.54,2020-04-08 18:31:29
GJT-028295,2020-03-31 00:00:00,124500,173.11,2020-04-08 17:32:08
GJT-028295,2020-03-31 00:00:00,540000,-173.11,2020-04-08 17:32:08
GJT-028294,2020-03-31 00:00:00,124500,136.65,2020-04-08 17:24:10
GJT-028294,2020-03-31 00:00:00,124000,-136.65,2020-04-08 17:24:10
GJT-028293,2020-03-31 00:00:00,124500,-987.79,2020-04-08 17:24:10
GJT-028293,2020-03-31 00:00:00,124000,987.79,2020-04-08 17:24:10
GJT-028292,2020-03-31 00:00:00,125000,-369.15,2020-04-08 16:45:51
GJT-028292,2020-03-31 00:00:00,550000,369.15,2020-04-08 16:45:51
GJT-028289,2020-03-31 00:00:00,125000,-980.4,2020-04-08 16:45:50
GJT-028289,2020-03-31 00:00:00,550000,980.4,2020-04-08 16:45:50
GJT-028288,2020-03-31 00:00:00,125000,23529.6,2020-04-08 16:45:50
GJT-028288,2020-03-31 00:00:00,201000,-23529.6,2020-04-08 16:45:50
GJT-028287,2020-03-31 00:00:00,125000,-90029.0,2020-04-08 16:45:49
