Journal number,Date,Ledger account,Amount,Created date and time
GJT-078604,2020-12-31 00:00:00,500000,1123055.66,2021-01-13 20:34:39
GJT-078501,2020-12-31 00:00:00,127002,-9509450.43,2021-01-13 13:28:40
GJT-078501,2020-12-31 00:00:00,500000,9509450.43,2021-01-13 13:28:40
GJT-078500,2020-12-31 00:00:00,127001,-23652287.0,2021-01-13 13:28:40
GJT-078500,2020-12-31 00:00:00,127002,23652287.0,2021-01-13 13:28:40
GJT-078499,2020-12-31 00:00:00,127001,14197073.57,2021-01-13 13:28:40
GJT-078499,2020-12-31 00:00:00,127002,-14197073.57,2021-01-13 13:28:40
GJT-078498,2020-12-31 00:00:00,127001,18683884.56,2021-01-13 13:28:40
GJT-078498,2020-12-31 00:00:00,700000,-18683884.56,2021-01-13 13:28:40
GJT-078385,2020-12-31 00:00:00,201000,-12980.0,2021-01-12 15:18:02
GJT-078385,2020-12-31 00:00:00,150000,12980.0,2021-01-12 15:18:02
GJT-078373,2020-12-31 00:00:00,201000,-15000.0,2021-01-12 13:40:27
GJT-078373,2020-12-31 00:00:00,150000,15000.0,2021-01-12 13:40:27
GJT-078371,2020-12-31 00:00:00,201000,-125900.0,2021-01-12 12:14:10
GJT-078371,2020-12-31 00:00:00,150000,62950.0,2021-01-12 12:14:10
GJT-078371,2020-12-31 00:00:00,150000,62950.0,2021-01-12 12:14:10
GJT-078370,2020-12-31 00:00:00,599000,-813.06,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-1723.63,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-2732.94,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-2804.13,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-1510.28,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-1634.28,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-3077.55,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-2028.94,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-2124.35,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-2106.88,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-1778.66,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-1985.26,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-1238.43,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-1073.02,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-2924.4,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-1364.74,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-2439.52,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-1902.72,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-965.23,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-1078.44,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-3864.44,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-939.81,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-2319.22,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-1850.33,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-1639.13,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-1562.56,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-1666.46,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-1660.21,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-1285.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-824.23,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-1529.06,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-580.89,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,-514.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,5310.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,1818.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,7986.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,1324.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,374.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,4872.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,5832.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,6598.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,1514.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,6740.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,2540.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,6058.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,3820.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,7260.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,12862.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,-218.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,820.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,1076.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,-2288.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,5026.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,1640.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,1276.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,1258.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,1114.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,-1832.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,1246.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,-1194.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,2602.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,-108.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,-174.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,-792.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599999,1086.0,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,120002,-14417.81,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,123000,-12402.7,2021-01-12 11:05:04
GJT-078370,2020-12-31 00:00:00,599000,-1083.69,2021-01-12 11:05:04
GJT-078369,2020-12-31 00:00:00,600006,8.46,2021-01-12 08:52:58
GJT-078369,2020-12-31 00:00:00,521800,203.01,2021-01-12 08:52:58
GJT-078369,2020-12-31 00:00:00,600006,149.0,2021-01-12 08:52:58
GJT-078369,2020-12-31 00:00:00,600006,170.3,2021-01-12 08:52:58
GJT-078369,2020-12-31 00:00:00,600006,158.95,2021-01-12 08:52:58
GJT-078369,2020-12-31 00:00:00,600006,307.0,2021-01-12 08:52:58
GJT-078369,2020-12-31 00:00:00,600006,423.09,2021-01-12 08:52:58
GJT-078369,2020-12-31 00:00:00,600006,110.68,2021-01-12 08:52:58
GJT-078369,2020-12-31 00:00:00,600006,158.95,2021-01-12 08:52:58
GJT-078369,2020-12-31 00:00:00,600006,158.95,2021-01-12 08:52:58
GJT-078369,2020-12-31 00:00:00,213000,-1848.39,2021-01-12 08:52:58
GJT-078368,2020-12-31 00:00:00,599000,57922.83,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,122791.54,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,194695.09,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,199766.81,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,107592.63,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,116426.23,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,219244.79,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,144541.75,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,151339.11,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,150094.19,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,126712.12,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,141430.44,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,88226.05,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,76442.2,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,208334.58,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,97224.09,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,173791.76,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,135550.17,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,68762.8,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,76828.39,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,275303.43,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,66952.49,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,165221.51,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,131817.88,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,116771.95,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,111317.25,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,118718.62,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,118273.32,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,91543.87,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,58718.37,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,108930.18,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,41382.54,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,257.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,-2655.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,-909.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,-3993.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,-662.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,-187.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,-2436.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,-2916.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,-3299.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,-757.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,-3370.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,-1270.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,-3029.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,-1910.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,-3630.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,-6431.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,109.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,-410.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,-538.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,1144.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,-2513.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,-820.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,-638.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,-629.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,-557.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,916.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,-623.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,597.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,-1301.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,54.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,87.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,396.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599999,-543.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,120000,-1243605.96,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,122510,1960308.55,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,120002,135775.33,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,123000,-765153.71,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,590000,-457238.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,590000,-1630963.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,590000,-848979.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,590000,-86109.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,590000,-90590.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,590000,768.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,590000,-398168.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,590000,-2343.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,590000,-81886.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,590000,-5036.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,590000,-3857.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,590000,-424314.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,590000,-65530.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,590000,-21407.0,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,599000,77202.16,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,120000,-265476.35,2021-01-11 22:56:56
GJT-078368,2020-12-31 00:00:00,590000,196399.0,2021-01-11 22:56:56
GJT-078367,2020-12-31 00:00:00,600006,-7482.41,2021-01-11 22:12:02
GJT-078367,2020-12-31 00:00:00,600006,-3761.12,2021-01-11 22:12:02
GJT-078367,2020-12-31 00:00:00,600006,-1298.26,2021-01-11 22:12:02
GJT-078367,2020-12-31 00:00:00,600006,-9321.27,2021-01-11 22:12:02
GJT-078367,2020-12-31 00:00:00,600006,-12103.57,2021-01-11 22:12:02
GJT-078367,2020-12-31 00:00:00,600006,-6402.71,2021-01-11 22:12:02
GJT-078367,2020-12-31 00:00:00,521800,12103.57,2021-01-11 22:12:02
GJT-078367,2020-12-31 00:00:00,521800,6402.71,2021-01-11 22:12:02
GJT-078367,2020-12-31 00:00:00,521800,3761.12,2021-01-11 22:12:02
GJT-078367,2020-12-31 00:00:00,521800,7482.41,2021-01-11 22:12:02
GJT-078367,2020-12-31 00:00:00,521800,1298.26,2021-01-11 22:12:02
GJT-078367,2020-12-31 00:00:00,521800,9321.27,2021-01-11 22:12:02
GJT-078366,2020-12-31 00:00:00,600006,850.39,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,983.54,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,767.81,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,350.51,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,975.23,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,905.51,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,521800,-2253.31,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,4235.64,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,521800,4828.68,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,521800,9533.75,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,521800,21778.16,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,521800,8315.63,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,521800,4698.88,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,689.53,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,899.33,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,1043.65,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,1548.45,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,865.84,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,961.67,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,419.54,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,1401.93,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,934.89,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,1114.67,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,894.43,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,536.95,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,1498.81,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,5093.72,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,957.23,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,521800,3398.81,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,779.54,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,1124.38,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,867.44,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,699.4,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,961.66,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,583.3,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,675.83,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,841.9,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,1289.14,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,529.65,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,652.97,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,836.8,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,900.31,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,628.49,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,544.58,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,1175.61,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,4380.76,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,6054.33,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,170.14,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,1.53,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,521800,-1829.07,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,521800,-2527.82,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,521800,-224.19,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,521800,-1768.48,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,521800,-579.39,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,521800,-2126.74,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,521800,-694.12,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,521800,-488.77,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,521800,-2241.61,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,521800,-399.67,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,521800,-46.39,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,521800,-14.01,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,521800,-10.76,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,521800,-6.45,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,521800,-6.72,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,521800,-33.62,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,521800,68.48,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,521800,-1050.31,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,-17.09,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,213000,-94990.22,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,5396.85,2021-01-11 21:56:58
GJT-078366,2020-12-31 00:00:00,600006,1662.47,2021-01-11 21:56:58
GJT-078364,2020-12-31 00:00:00,201000,-91324.5,2021-01-11 18:46:32
GJT-078364,2020-12-31 00:00:00,150000,2000.0,2021-01-11 18:46:32
GJT-078364,2020-12-31 00:00:00,633000,847.5,2021-01-11 18:46:32
GJT-078364,2020-12-31 00:00:00,531400,5600.0,2021-01-11 18:46:32
GJT-078364,2020-12-31 00:00:00,662000,81800.0,2021-01-11 18:46:32
GJT-078364,2020-12-31 00:00:00,621200,1077.0,2021-01-11 18:46:32
GJT-078361,2020-12-31 00:00:00,504000,-742.45,2021-01-11 16:46:11
GJT-078361,2020-12-31 00:00:00,504000,-1180.04,2021-01-11 16:46:11
GJT-078361,2020-12-31 00:00:00,504000,-2208.69,2021-01-11 16:46:11
GJT-078361,2020-12-31 00:00:00,504000,-2375.38,2021-01-11 16:46:11
GJT-078361,2020-12-31 00:00:00,652500,-205.56,2021-01-11 16:46:11
GJT-078361,2020-12-31 00:00:00,652500,-184.94,2021-01-11 16:46:11
GJT-078361,2020-12-31 00:00:00,652500,-372.63,2021-01-11 16:46:11
GJT-078361,2020-12-31 00:00:00,652500,-130.34,2021-01-11 16:46:11
GJT-078361,2020-12-31 00:00:00,520000,2795.13,2021-01-11 16:46:11
GJT-078361,2020-12-31 00:00:00,520000,927.39,2021-01-11 16:46:11
GJT-078361,2020-12-31 00:00:00,520000,2339.03,2021-01-11 16:46:11
GJT-078361,2020-12-31 00:00:00,510950,-214.19,2021-01-11 16:46:11
GJT-078361,2020-12-31 00:00:00,520000,1552.67,2021-01-11 16:46:11
GJT-078360,2020-12-31 00:00:00,282000,3184536.84,2021-01-11 16:35:53
GJT-078360,2020-12-31 00:00:00,166666,1423341.91,2021-01-11 16:35:53
GJT-078360,2020-12-31 00:00:00,155555,-4300631.32,2021-01-11 16:35:53
GJT-078360,2020-12-31 00:00:00,900001,-307247.43,2021-01-11 16:35:53
GJT-078357,2020-12-31 00:00:00,251011,1400000.0,2021-01-11 15:04:42
