Journal number,Date,Ledger account,Amount,Created date and time
GJT-070453,2020-11-12 00:00:00,150000,1579.81,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,580000,211.4,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,580000,325.0,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,621200,32.95,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,652500,23.52,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,510950,80.44,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,510950,74.97,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,510950,246.1,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,510950,69.99,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,510950,55.75,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,510950,160.5,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,531400,332.69,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,621200,139.88,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,621200,21.65,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,621200,111.37,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,621200,78.0,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,621200,226.42,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,621200,14.94,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,510950,159.87,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,510950,132.9,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,621600,117.13,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,621600,11.61,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,621600,21.8,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,621600,55.27,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,504000,165.39,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,652500,186.71,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,621200,110.7,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,621200,45.4,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,621600,8.44,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,621600,50.44,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,621600,10.56,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,621600,8.44,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,621600,24.97,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,621200,51.46,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,621200,77.27,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,504000,-421.74,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,621800,75.0,2020-11-23 09:26:54
GJT-070453,2020-11-12 00:00:00,100062,-4677.0,2020-11-23 09:26:54
GJT-070294,2020-11-12 00:00:00,200000,-2631.32,2020-11-20 10:33:18
GJT-070294,2020-11-12 00:00:00,155000,2631.32,2020-11-20 10:33:18
GJT-070293,2020-11-12 00:00:00,200000,-1282.97,2020-11-20 10:33:18
GJT-070293,2020-11-12 00:00:00,510950,320.74,2020-11-20 10:33:18
GJT-070293,2020-11-12 00:00:00,510950,320.74,2020-11-20 10:33:18
GJT-070293,2020-11-12 00:00:00,510950,320.74,2020-11-20 10:33:18
GJT-070293,2020-11-12 00:00:00,510950,320.75,2020-11-20 10:33:18
GJT-070292,2020-11-12 00:00:00,200000,-5575.4,2020-11-20 10:33:18
GJT-070292,2020-11-12 00:00:00,531400,2787.7,2020-11-20 10:33:18
GJT-070292,2020-11-12 00:00:00,531400,2787.7,2020-11-20 10:33:18
GJT-070291,2020-11-12 00:00:00,200000,-348.89,2020-11-20 10:33:18
GJT-070291,2020-11-12 00:00:00,510950,348.89,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,200000,-17718.48,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,130000,14765.58,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.48,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.48,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.48,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.48,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.48,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.48,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.48,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.48,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.48,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.48,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.48,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.48,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.48,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.48,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.48,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.48,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.48,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.48,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.48,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.48,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.48,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.48,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.48,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.48,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.48,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.48,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.48,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.49,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.49,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.49,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.49,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.49,2020-11-20 10:33:18
GJT-070290,2020-11-12 00:00:00,637000,89.49,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,200000,-2561.43,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,130000,2134.73,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.94,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070289,2020-11-12 00:00:00,637000,12.93,2020-11-20 10:33:18
GJT-070288,2020-11-12 00:00:00,200000,-710.07,2020-11-20 10:33:18
GJT-070288,2020-11-12 00:00:00,510950,710.07,2020-11-20 10:33:18
GJT-070287,2020-11-12 00:00:00,200000,-2455.86,2020-11-20 10:33:18
GJT-070287,2020-11-12 00:00:00,154000,2455.86,2020-11-20 10:33:18
GJT-070286,2020-11-12 00:00:00,200000,-1336.56,2020-11-20 10:33:18
GJT-070286,2020-11-12 00:00:00,531400,1336.56,2020-11-20 10:33:18
GJT-070285,2020-11-12 00:00:00,200000,-126.31,2020-11-20 10:33:18
GJT-070285,2020-11-12 00:00:00,510950,126.31,2020-11-20 10:33:18
GJT-070284,2020-11-12 00:00:00,200000,-729.62,2020-11-20 10:33:18
GJT-070284,2020-11-12 00:00:00,621200,729.62,2020-11-20 10:33:18
GJT-070283,2020-11-12 00:00:00,200000,-179.01,2020-11-20 10:33:18
GJT-070283,2020-11-12 00:00:00,621200,179.01,2020-11-20 10:33:18
GJT-070282,2020-11-12 00:00:00,200000,-2157.1,2020-11-20 10:33:18
GJT-070282,2020-11-12 00:00:00,531400,2157.1,2020-11-20 10:33:18
GJT-070281,2020-11-12 00:00:00,200000,-454.55,2020-11-20 10:33:18
GJT-070281,2020-11-12 00:00:00,510950,454.55,2020-11-20 10:33:18
GJT-070280,2020-11-12 00:00:00,200000,-140.64,2020-11-20 10:33:18
GJT-070280,2020-11-12 00:00:00,621200,140.64,2020-11-20 10:33:18
GJT-070113,2020-11-12 00:00:00,119000,1004.87,2020-11-18 17:45:23
GJT-070113,2020-11-12 00:00:00,100061,-1004.87,2020-11-18 17:45:23
GJT-070112,2020-11-12 00:00:00,119000,138.14,2020-11-18 17:45:23
GJT-070112,2020-11-12 00:00:00,100061,-138.14,2020-11-18 17:45:23
GJT-070111,2020-11-12 00:00:00,119000,293.81,2020-11-18 17:45:23
GJT-070111,2020-11-12 00:00:00,100061,-293.81,2020-11-18 17:45:23
GJT-070110,2020-11-12 00:00:00,119000,174.78,2020-11-18 17:45:23
GJT-070110,2020-11-12 00:00:00,100061,-174.78,2020-11-18 17:45:23
GJT-070109,2020-11-12 00:00:00,119000,138.52,2020-11-18 17:45:23
GJT-070109,2020-11-12 00:00:00,100061,-138.52,2020-11-18 17:45:23
GJT-070108,2020-11-12 00:00:00,119000,1650.95,2020-11-18 17:45:23
GJT-070108,2020-11-12 00:00:00,100061,-1650.95,2020-11-18 17:45:23
GJT-070107,2020-11-12 00:00:00,119000,169.59,2020-11-18 17:45:23
GJT-070107,2020-11-12 00:00:00,100061,-169.59,2020-11-18 17:45:23
GJT-070106,2020-11-12 00:00:00,119000,617.54,2020-11-18 17:45:23
GJT-070106,2020-11-12 00:00:00,100061,-617.54,2020-11-18 17:45:23
GJT-070105,2020-11-12 00:00:00,119000,94.24,2020-11-18 17:45:23
GJT-070105,2020-11-12 00:00:00,100061,-94.24,2020-11-18 17:45:23
GJT-070104,2020-11-12 00:00:00,119000,103.25,2020-11-18 17:45:23
GJT-070104,2020-11-12 00:00:00,100061,-103.25,2020-11-18 17:45:23
GJT-070103,2020-11-12 00:00:00,119000,535.4,2020-11-18 17:45:23
GJT-070103,2020-11-12 00:00:00,100061,-535.4,2020-11-18 17:45:23
GJT-070102,2020-11-12 00:00:00,119000,897.83,2020-11-18 17:45:23
GJT-070102,2020-11-12 00:00:00,100061,-897.83,2020-11-18 17:45:23
GJT-070101,2020-11-12 00:00:00,119000,319.83,2020-11-18 17:45:23
GJT-070101,2020-11-12 00:00:00,100061,-319.83,2020-11-18 17:45:23
GJT-070100,2020-11-12 00:00:00,119000,477.59,2020-11-18 17:45:23
GJT-070100,2020-11-12 00:00:00,100061,-477.59,2020-11-18 17:45:23
GJT-070099,2020-11-12 00:00:00,119000,391.49,2020-11-18 17:45:23
GJT-070099,2020-11-12 00:00:00,100061,-391.49,2020-11-18 17:45:23
GJT-070098,2020-11-12 00:00:00,119000,259.94,2020-11-18 17:45:23
GJT-070098,2020-11-12 00:00:00,100061,-259.94,2020-11-18 17:45:23
GJT-070097,2020-11-12 00:00:00,119000,708.58,2020-11-18 17:45:23
GJT-070097,2020-11-12 00:00:00,100061,-708.58,2020-11-18 17:45:23
GJT-070096,2020-11-12 00:00:00,119000,718.41,2020-11-18 17:45:23
GJT-070096,2020-11-12 00:00:00,100061,-718.41,2020-11-18 17:45:23
GJT-070095,2020-11-12 00:00:00,119000,795.49,2020-11-18 17:45:23
GJT-070095,2020-11-12 00:00:00,100061,-795.49,2020-11-18 17:45:23
GJT-070094,2020-11-12 00:00:00,119000,1147.35,2020-11-18 17:45:23
GJT-070094,2020-11-12 00:00:00,100061,-1147.35,2020-11-18 17:45:23
GJT-070093,2020-11-12 00:00:00,119000,230.87,2020-11-18 17:45:23
GJT-070093,2020-11-12 00:00:00,100061,-230.87,2020-11-18 17:45:23
GJT-070092,2020-11-12 00:00:00,119000,844.77,2020-11-18 17:45:23
GJT-070092,2020-11-12 00:00:00,100061,-844.77,2020-11-18 17:45:23
GJT-070091,2020-11-12 00:00:00,119000,1000.42,2020-11-18 17:45:23
GJT-070091,2020-11-12 00:00:00,100061,-1000.42,2020-11-18 17:45:23
GJT-070090,2020-11-12 00:00:00,119000,1039.42,2020-11-18 17:45:23
GJT-070090,2020-11-12 00:00:00,100061,-1039.42,2020-11-18 17:45:23
GJT-070089,2020-11-12 00:00:00,119000,737.44,2020-11-18 17:45:23
GJT-070089,2020-11-12 00:00:00,100061,-737.44,2020-11-18 17:45:23
GJT-070088,2020-11-12 00:00:00,119000,566.16,2020-11-18 17:45:23
GJT-070088,2020-11-12 00:00:00,100061,-566.16,2020-11-18 17:45:23
GJT-070087,2020-11-12 00:00:00,119000,707.72,2020-11-18 17:45:23
GJT-070087,2020-11-12 00:00:00,100061,-707.72,2020-11-18 17:45:23
GJT-070086,2020-11-12 00:00:00,119000,1069.53,2020-11-18 17:45:23
GJT-070086,2020-11-12 00:00:00,100061,-1069.53,2020-11-18 17:45:23
GJT-070085,2020-11-12 00:00:00,119000,917.13,2020-11-18 17:45:23
GJT-070085,2020-11-12 00:00:00,100061,-917.13,2020-11-18 17:45:23
GJT-070084,2020-11-12 00:00:00,119000,138.07,2020-11-18 17:45:23
GJT-070084,2020-11-12 00:00:00,100061,-138.07,2020-11-18 17:45:23
GJT-070083,2020-11-12 00:00:00,119000,990.75,2020-11-18 17:45:23
GJT-070083,2020-11-12 00:00:00,100061,-990.75,2020-11-18 17:45:23
GJT-070082,2020-11-12 00:00:00,119000,301.94,2020-11-18 17:45:23
GJT-070082,2020-11-12 00:00:00,100061,-301.94,2020-11-18 17:45:23
GJT-070081,2020-11-12 00:00:00,119000,1050.72,2020-11-18 17:45:23
GJT-070081,2020-11-12 00:00:00,100061,-1050.72,2020-11-18 17:45:23
GJT-070080,2020-11-12 00:00:00,119000,775.53,2020-11-18 17:45:23
GJT-070080,2020-11-12 00:00:00,100061,-775.53,2020-11-18 17:45:23
GJT-070079,2020-11-12 00:00:00,119000,859.88,2020-11-18 17:45:23
GJT-070079,2020-11-12 00:00:00,100061,-859.88,2020-11-18 17:45:23
GJT-070078,2020-11-12 00:00:00,119000,575.59,2020-11-18 17:45:23
GJT-070078,2020-11-12 00:00:00,100061,-575.59,2020-11-18 17:45:23
GJT-070077,2020-11-12 00:00:00,119000,263.05,2020-11-18 17:45:23
GJT-070077,2020-11-12 00:00:00,100061,-263.05,2020-11-18 17:45:23
GJT-070076,2020-11-12 00:00:00,119000,843.85,2020-11-18 17:45:23
GJT-070076,2020-11-12 00:00:00,100061,-843.85,2020-11-18 17:45:23
GJT-070075,2020-11-12 00:00:00,119000,1093.51,2020-11-18 17:45:23
GJT-070075,2020-11-12 00:00:00,100061,-1093.51,2020-11-18 17:45:23
GJT-070074,2020-11-12 00:00:00,119000,699.6,2020-11-18 17:45:23
GJT-070074,2020-11-12 00:00:00,100061,-699.6,2020-11-18 17:45:23
GJT-070073,2020-11-12 00:00:00,150000,5649.6,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,119000,-25343.55,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-1188.86,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-183.97,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-5117.09,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-183.97,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-183.97,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-3589.59,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-1018.4,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-2717.97,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-163.98,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-454.22,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-1077.92,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-257.18,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-262.3,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-318.81,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-325.77,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-558.81,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-375.77,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-400.99,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-593.99,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-488.7,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-1052.79,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-538.85,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-187.97,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-228.66,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-314.49,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-233.9,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-82.26,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-589.58,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-217.97,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-261.71,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-453.78,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-391.14,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-631.72,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-385.44,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-481.95,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-592.94,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-1339.63,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-964.51,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-1924.05,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-4.24,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-70304.83,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-1103.68,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-264.2,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-886.36,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-849.34,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-1823.99,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,215000,-465.82,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,100061,-1239868.73,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,520000,47031.98,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,520000,4324.08,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,521700,-8812.25,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,521700,1016.84,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,521700,13143.81,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,521800,3540.44,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,520001,3744.08,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,520001,-698.8,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,520000,204118.89,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,520000,4324.08,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,520001,25462.18,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,520001,-698.8,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,520000,97005.68,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,520000,4324.08,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,520001,-698.8,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,520001,15246.53,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,521800,13579.65,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,521700,-35688.22,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,521700,141.39,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,521700,1016.82,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,521700,56498.87,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,521800,3200.29,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,521700,-19161.68,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,521700,1016.82,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,521700,28279.7,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,521400,61002.1,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,521700,-11241.16,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,521700,17272.68,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,521800,1196.86,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,520000,49941.82,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,521700,-9760.06,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,521700,14618.37,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,521800,8923.84,2020-11-18 17:45:21
GJT-070073,2020-11-12 00:00:00,600000,6484.84,2020-11-18 17:45:21
