Journal number,Date,Ledger account,Amount,Created date and time
GJT-060684,2020-09-30 00:00:00,600006,526.6,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,3098.22,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,1749.84,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,1461.87,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,1434.59,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,2321.89,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,1373.53,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,1544.17,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,1284.0,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,3028.14,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,2039.83,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,2245.09,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,3021.31,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,2227.94,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,2169.89,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,2492.12,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,2798.19,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,2505.69,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,866.24,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,521800,222.91,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,521800,9583.31,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,521800,1484.95,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,521800,1434.44,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,1050.72,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,2312.35,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,495.85,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,2753.22,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,653.82,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,2124.41,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,2926.03,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,2504.05,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,2569.75,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,2498.83,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,3156.45,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,5274.35,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,1895.53,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,600006,206.02,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,521800,12103.57,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,521800,6402.71,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,521800,3761.12,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,521800,7482.41,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,521800,1298.26,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,521800,9321.27,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,521800,3999.21,2020-10-12 18:52:02
GJT-060684,2020-09-30 00:00:00,213000,-190843.4,2020-10-12 18:52:02
GJT-060586,2020-09-30 00:00:00,699999,-1210.65,2020-10-09 14:33:55
GJT-060586,2020-09-30 00:00:00,699999,-954.6,2020-10-09 14:33:55
GJT-060586,2020-09-30 00:00:00,699999,-1797.15,2020-10-09 14:33:55
GJT-060586,2020-09-30 00:00:00,699999,-972.3,2020-10-09 14:33:55
GJT-060586,2020-09-30 00:00:00,699999,-748.57,2020-10-09 14:33:55
GJT-060586,2020-09-30 00:00:00,699999,-1389.0,2020-10-09 14:33:55
GJT-060586,2020-09-30 00:00:00,699999,-1010.78,2020-10-09 14:33:55
GJT-060586,2020-09-30 00:00:00,699999,-794.25,2020-10-09 14:33:55
GJT-060586,2020-09-30 00:00:00,699999,-1681.05,2020-10-09 14:33:55
GJT-060586,2020-09-30 00:00:00,599999,1210.65,2020-10-09 14:33:55
GJT-060586,2020-09-30 00:00:00,599999,954.6,2020-10-09 14:33:55
GJT-060586,2020-09-30 00:00:00,599999,1797.15,2020-10-09 14:33:55
GJT-060586,2020-09-30 00:00:00,599999,972.3,2020-10-09 14:33:55
GJT-060586,2020-09-30 00:00:00,599999,748.57,2020-10-09 14:33:55
GJT-060586,2020-09-30 00:00:00,599999,1389.0,2020-10-09 14:33:55
GJT-060586,2020-09-30 00:00:00,599999,1010.78,2020-10-09 14:33:55
GJT-060586,2020-09-30 00:00:00,599999,794.25,2020-10-09 14:33:55
GJT-060586,2020-09-30 00:00:00,599999,1681.05,2020-10-09 14:33:55
GJT-060585,2020-09-30 00:00:00,120000,126058.07,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,120000,958279.81,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,122510,602782.3,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,120002,-206820.94,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,65250.59,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,69095.01,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,147532.22,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,226153.42,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,237925.11,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,141588.27,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,161079.99,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,269390.16,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,149275.1,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,182000.2,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,149693.85,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,144513.15,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,185331.32,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,99213.81,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,90234.34,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,251333.78,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,121980.62,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,193877.51,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,155893.81,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,72132.6,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,82977.95,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,282490.2,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,67084.57,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,147304.16,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,153746.17,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,146498.6,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,135137.93,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,132548.63,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,590000,-472707.0,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,590000,-3020209.0,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,590000,-885763.0,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,590000,-78071.0,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,590000,-5061.0,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,590000,-387387.0,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,590000,-7461.0,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,590000,-85814.0,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,590000,-11586.0,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,590000,-11417.0,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,590000,-362732.0,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,590000,-21220.0,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,123000,-192666.48,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,115234.39,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,590000,-280060.0,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,74624.17,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599000,62576.62,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,555555,-77458.93,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599999,-3486.75,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599999,-5516.93,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599999,-3495.98,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599999,-2703.15,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599999,-4070.33,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599999,-3017.85,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599999,-5697.53,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599999,-4405.5,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599999,-2688.9,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599999,-2696.03,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599999,-2888.1,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599999,-3259.58,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599999,-3441.08,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599999,-1537.2,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599999,-3139.13,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599999,-3666.08,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599999,-5579.7,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599999,-3257.18,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599999,-3699.15,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599999,-3243.53,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599999,-2522.63,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599999,-2592.83,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599999,-2490.68,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599999,-6326.33,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599999,-2873.63,2020-10-09 14:19:09
GJT-060585,2020-09-30 00:00:00,599999,-6108.3,2020-10-09 14:19:09
GJT-060537,2020-09-30 00:00:00,125000,4600.0,2020-10-08 14:50:42
GJT-060537,2020-09-30 00:00:00,580100,-4600.0,2020-10-08 14:50:42
GJT-060536,2020-09-30 00:00:00,851000,4588.23,2020-10-08 14:35:52
GJT-060536,2020-09-30 00:00:00,851000,5069.63,2020-10-08 14:35:52
GJT-060536,2020-09-30 00:00:00,851000,4588.23,2020-10-08 14:35:52
GJT-060536,2020-09-30 00:00:00,851000,5069.63,2020-10-08 14:35:52
GJT-060536,2020-09-30 00:00:00,851000,-4588.23,2020-10-08 14:35:52
GJT-060536,2020-09-30 00:00:00,851000,-5069.63,2020-10-08 14:35:52
GJT-060536,2020-09-30 00:00:00,851000,-4588.23,2020-10-08 14:35:52
GJT-060536,2020-09-30 00:00:00,851000,-5069.63,2020-10-08 14:35:52
GJT-060535,2020-09-30 00:00:00,250001,-775408.23,2020-10-08 14:17:52
GJT-060535,2020-09-30 00:00:00,925000,775408.23,2020-10-08 14:17:52
GJT-060534,2020-09-30 00:00:00,250001,489098.92,2020-10-08 14:17:51
GJT-060534,2020-09-30 00:00:00,925000,-489098.92,2020-10-08 14:17:51
GJT-060532,2020-09-30 00:00:00,599999,1014.15,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,1372.5,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,983.85,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,834.75,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,1656.68,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,923.55,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,1679.1,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,1203.38,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,883.35,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,772.88,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,825.53,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,897.07,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,985.05,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,674.48,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,907.88,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,1384.73,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,705.15,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,1210.65,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,-1210.65,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,972.3,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,-972.3,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,871.35,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,1251.3,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,1142.93,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,810.75,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,792.6,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,829.2,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,1010.78,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,-1010.78,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,1900.2,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,794.32,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,599999,1604.63,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,699999,-1014.15,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,699999,-1372.5,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,699999,-983.85,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,699999,-834.75,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,699999,-1656.68,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,699999,-923.55,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,699999,-1679.1,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,699999,-1203.38,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,699999,-883.35,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,699999,-772.88,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,699999,-825.53,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,699999,-897.07,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,699999,-985.05,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,699999,-674.48,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,699999,-907.88,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,699999,-1384.73,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,699999,-705.15,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,699999,-871.35,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,699999,-1251.3,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,699999,-1142.93,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,699999,-810.75,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,699999,-792.6,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,699999,-829.2,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,699999,-1900.2,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,699999,-794.32,2020-10-08 12:50:32
GJT-060532,2020-09-30 00:00:00,699999,-1604.63,2020-10-08 12:50:32
GJT-060531,2020-09-30 00:00:00,599999,904.65,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,1370.55,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,1018.65,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,559.8,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,1015.35,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,783.6,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,1474.43,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,1126.28,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,730.5,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,665.25,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,815.48,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,839.93,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,886.8,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,613.5,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,632.7,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,1165.35,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,2441.7,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,954.6,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,-954.6,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,748.57,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,-748.57,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,884.48,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,1000.65,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,791.1,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,661.43,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,678.82,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,566.85,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,794.25,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,-794.25,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,1534.13,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,658.88,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,599999,1571.48,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,699999,-904.65,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,699999,-1370.55,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,699999,-1018.65,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,699999,-559.8,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,699999,-1015.35,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,699999,-783.6,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,699999,-1474.43,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,699999,-1126.28,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,699999,-730.5,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,699999,-665.25,2020-10-08 12:48:25
GJT-060531,2020-09-30 00:00:00,699999,-815.48,2020-10-08 12:48:25
